thermal_source_id,mgrs_tile,last_seen,sentinel_id,sensing_time,scene_date,cloud_cover,date_difference_days,status,file_path,file_size_kb,evidence_available,evidence_quality,satellite_image_path
1323,T44QMJ,2026-06-03,S2B_MSIL2A_20260601T050649_N0512_R019_T44QMJ_20260601T085256,2026-06-01 05:06:49.024,2026-06-01,2.73,2.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260601T050649_N0512_R019_T44QMJ_20260601T085256.jpg,28.01,True,STRONG,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260601T050649_N0512_R019_T44QMJ_20260601T085256.jpg
1324,T44QMJ,2026-06-02,S2B_MSIL2A_20260601T050649_N0512_R019_T44QMJ_20260601T085256,2026-06-01 05:06:49.024,2026-06-01,2.73,1.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260601T050649_N0512_R019_T44QMJ_20260601T085256.jpg,28.01,True,STRONG,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260601T050649_N0512_R019_T44QMJ_20260601T085256.jpg
1325,T44QLJ,2026-06-06,S2B_MSIL2A_20260601T050649_N0512_R019_T44QLJ_20260601T085256,2026-06-01 05:06:49.024,2026-06-01,1.12,5.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260601T050649_N0512_R019_T44QLJ_20260601T085256.jpg,29.43,True,STRONG,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260601T050649_N0512_R019_T44QLJ_20260601T085256.jpg
1326,T44QLJ,2026-06-02,S2B_MSIL2A_20260601T050649_N0512_R019_T44QLJ_20260601T085256,2026-06-01 05:06:49.024,2026-06-01,1.12,1.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260601T050649_N0512_R019_T44QLJ_20260601T085256.jpg,29.43,True,STRONG,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260601T050649_N0512_R019_T44QLJ_20260601T085256.jpg
1327,T43QED,2026-06-02,S2C_MSIL2A_20260602T052641_N0512_R105_T43QED_20260602T102053,2026-06-02 05:26:41.025,2026-06-02,0.03,0.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260602T052641_N0512_R105_T43QED_20260602T102053.jpg,26.7,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260602T052641_N0512_R105_T43QED_20260602T102053.jpg
1328,T44QMJ,2026-06-11,S2B_MSIL2A_20260611T050649_N0512_R019_T44QMJ_20260611T085745,2026-06-11 05:06:49.024,2026-06-11,1.7,0.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260611T050649_N0512_R019_T44QMJ_20260611T085745.jpg,27.38,True,STRONG,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260611T050649_N0512_R019_T44QMJ_20260611T085745.jpg
1329,T44QMJ,2026-06-03,S2B_MSIL2A_20260601T050649_N0512_R019_T44QMJ_20260601T085256,2026-06-01 05:06:49.024,2026-06-01,2.73,2.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260601T050649_N0512_R019_T44QMJ_20260601T085256.jpg,28.01,True,STRONG,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260601T050649_N0512_R019_T44QMJ_20260601T085256.jpg
1330,T43QED,2026-06-02,S2C_MSIL2A_20260602T052641_N0512_R105_T43QED_20260602T102053,2026-06-02 05:26:41.025,2026-06-02,0.03,0.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260602T052641_N0512_R105_T43QED_20260602T102053.jpg,26.7,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260602T052641_N0512_R105_T43QED_20260602T102053.jpg
1331,T43QED,2026-06-02,S2C_MSIL2A_20260602T052641_N0512_R105_T43QED_20260602T102053,2026-06-02 05:26:41.025,2026-06-02,0.03,0.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260602T052641_N0512_R105_T43QED_20260602T102053.jpg,26.7,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260602T052641_N0512_R105_T43QED_20260602T102053.jpg
1332,T44QLJ,2026-06-02,S2B_MSIL2A_20260601T050649_N0512_R019_T44QLJ_20260601T085256,2026-06-01 05:06:49.024,2026-06-01,1.12,1.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260601T050649_N0512_R019_T44QLJ_20260601T085256.jpg,29.43,True,STRONG,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260601T050649_N0512_R019_T44QLJ_20260601T085256.jpg
1333,T44QRJ,2026-06-02,S2B_MSIL2A_20260605T044659_N0512_R076_T44QRJ_20260605T082808,2026-06-05 04:46:59.024,2026-06-05,13.99,3.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260605T044659_N0512_R076_T44QRJ_20260605T082808.jpg,14.53,True,STRONG,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260605T044659_N0512_R076_T44QRJ_20260605T082808.jpg
1334,T44QKJ,2026-06-07,S2B_MSIL2A_20260604T051649_N0512_R062_T44QKJ_20260604T090048,2026-06-04 05:16:49.024,2026-06-04,4.95,3.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260604T051649_N0512_R062_T44QKJ_20260604T090048.jpg,25.98,True,STRONG,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260604T051649_N0512_R062_T44QKJ_20260604T090048.jpg
1335,T44QMJ,2026-06-02,S2B_MSIL2A_20260601T050649_N0512_R019_T44QMJ_20260601T085256,2026-06-01 05:06:49.024,2026-06-01,2.73,1.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260601T050649_N0512_R019_T44QMJ_20260601T085256.jpg,28.01,True,STRONG,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260601T050649_N0512_R019_T44QMJ_20260601T085256.jpg
1336,T44QKJ,2026-06-02,S2B_MSIL2A_20260601T050649_N0512_R019_T44QKJ_20260601T085256,2026-06-01 05:06:49.024,2026-06-01,1.25,1.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260601T050649_N0512_R019_T44QKJ_20260601T085256.jpg,14.71,True,STRONG,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260601T050649_N0512_R019_T44QKJ_20260601T085256.jpg
1337,T44QRJ,2026-06-02,S2B_MSIL2A_20260605T044659_N0512_R076_T44QRJ_20260605T082808,2026-06-05 04:46:59.024,2026-06-05,13.99,3.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260605T044659_N0512_R076_T44QRJ_20260605T082808.jpg,14.53,True,STRONG,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260605T044659_N0512_R076_T44QRJ_20260605T082808.jpg
1338,T43QDD,2026-06-02,S2C_MSIL2A_20260602T052641_N0512_R105_T43QDD_20260602T102053,2026-06-02 05:26:41.025,2026-06-02,6.23,0.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260602T052641_N0512_R105_T43QDD_20260602T102053.jpg,28.61,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260602T052641_N0512_R105_T43QDD_20260602T102053.jpg
1340,T44QMJ,2026-06-02,S2B_MSIL2A_20260601T050649_N0512_R019_T44QMJ_20260601T085256,2026-06-01 05:06:49.024,2026-06-01,2.73,1.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260601T050649_N0512_R019_T44QMJ_20260601T085256.jpg,28.01,True,STRONG,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260601T050649_N0512_R019_T44QMJ_20260601T085256.jpg
1341,T44QQJ,2026-06-03,S2C_MSIL2A_20260603T045701_N0512_R119_T44QQJ_20260603T100112,2026-06-03 04:57:01.025,2026-06-03,0.45,0.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260603T045701_N0512_R119_T44QQJ_20260603T100112.jpg,27.62,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260603T045701_N0512_R119_T44QQJ_20260603T100112.jpg
1342,T44QQJ,2026-06-04,S2C_MSIL2A_20260603T045701_N0512_R119_T44QQJ_20260603T100112,2026-06-03 04:57:01.025,2026-06-03,0.45,1.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260603T045701_N0512_R119_T44QQJ_20260603T100112.jpg,27.62,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260603T045701_N0512_R119_T44QQJ_20260603T100112.jpg
1343,T44QQJ,2026-06-03,S2C_MSIL2A_20260603T045701_N0512_R119_T44QQJ_20260603T100112,2026-06-03 04:57:01.025,2026-06-03,0.45,0.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260603T045701_N0512_R119_T44QQJ_20260603T100112.jpg,27.62,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260603T045701_N0512_R119_T44QQJ_20260603T100112.jpg
1344,T44QQJ,2026-06-02,S2C_MSIL2A_20260603T045701_N0512_R119_T44QQJ_20260603T100112,2026-06-03 04:57:01.025,2026-06-03,0.45,1.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260603T045701_N0512_R119_T44QQJ_20260603T100112.jpg,27.62,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260603T045701_N0512_R119_T44QQJ_20260603T100112.jpg
1345,T44QQJ,2026-06-05,S2B_MSIL2A_20260605T044659_N0512_R076_T44QQJ_20260605T082808,2026-06-05 04:46:59.024,2026-06-05,7.23,0.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260605T044659_N0512_R076_T44QQJ_20260605T082808.jpg,7.69,True,STRONG,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260605T044659_N0512_R076_T44QQJ_20260605T082808.jpg
1347,T44QMJ,2026-06-02,S2B_MSIL2A_20260601T050649_N0512_R019_T44QMJ_20260601T085256,2026-06-01 05:06:49.024,2026-06-01,2.73,1.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260601T050649_N0512_R019_T44QMJ_20260601T085256.jpg,28.01,True,STRONG,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260601T050649_N0512_R019_T44QMJ_20260601T085256.jpg
1348,T44QQK,2026-06-05,S2A_MSIL2A_20260605T050231_N0512_R119_T44QQK_20260605T100518,2026-06-05 05:02:31.024,2026-06-05,20.33,0.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2A_MSIL2A_20260605T050231_N0512_R119_T44QQK_20260605T100518.jpg,30.99,True,GOOD,data/raw/sentinel2/quicklooks\S2A_MSIL2A_20260605T050231_N0512_R119_T44QQK_20260605T100518.jpg
1349,T44QQK,2026-06-02,S2C_MSIL2A_20260603T045701_N0512_R119_T44QQK_20260603T100112,2026-06-03 04:57:01.025,2026-06-03,0.4,1.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260603T045701_N0512_R119_T44QQK_20260603T100112.jpg,31.42,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260603T045701_N0512_R119_T44QQK_20260603T100112.jpg
1350,T45QTE,2026-06-02,S2B_MSIL2A_20260605T044659_N0512_R076_T45QTE_20260605T083347,2026-06-05 04:46:59.024,2026-06-05,26.09,3.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260605T044659_N0512_R076_T45QTE_20260605T083347.jpg,29.65,True,GOOD,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260605T044659_N0512_R076_T45QTE_20260605T083347.jpg
1351,T44QRK,2026-06-25,S2B_MSIL2A_20260615T044659_N0512_R076_T44QRK_20260615T083228,2026-06-15 04:46:59.024,2026-06-15,2.1,10.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260615T044659_N0512_R076_T44QRK_20260615T083228.jpg,31.01,True,MODERATE,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260615T044659_N0512_R076_T44QRK_20260615T083228.jpg
1352,T45QTE,2026-06-02,S2B_MSIL2A_20260605T044659_N0512_R076_T45QTE_20260605T083347,2026-06-05 04:46:59.024,2026-06-05,26.09,3.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260605T044659_N0512_R076_T45QTE_20260605T083347.jpg,29.65,True,GOOD,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260605T044659_N0512_R076_T45QTE_20260605T083347.jpg
1353,T43QDE,2026-06-02,S2C_MSIL2A_20260602T052641_N0512_R105_T43QDE_20260602T102053,2026-06-02 05:26:41.025,2026-06-02,19.17,0.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260602T052641_N0512_R105_T43QDE_20260602T102053.jpg,26.88,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260602T052641_N0512_R105_T43QDE_20260602T102053.jpg
1354,T44QQK,2026-06-02,S2C_MSIL2A_20260603T045701_N0512_R119_T44QQK_20260603T100112,2026-06-03 04:57:01.025,2026-06-03,0.4,1.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260603T045701_N0512_R119_T44QQK_20260603T100112.jpg,31.42,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260603T045701_N0512_R119_T44QQK_20260603T100112.jpg
1355,T44QQK,2026-06-02,S2C_MSIL2A_20260603T045701_N0512_R119_T44QQK_20260603T100112,2026-06-03 04:57:01.025,2026-06-03,0.4,1.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260603T045701_N0512_R119_T44QQK_20260603T100112.jpg,31.42,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260603T045701_N0512_R119_T44QQK_20260603T100112.jpg
1356,T44QQK,2026-06-24,S2B_MSIL2A_20260628T045659_N0512_R119_T44QQK_20260628T084920,2026-06-28 04:56:59.024,2026-06-28,24.23,4.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260628T045659_N0512_R119_T44QQK_20260628T084920.jpg,29.4,True,GOOD,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260628T045659_N0512_R119_T44QQK_20260628T084920.jpg
1357,T44QKK,2026-06-02,S2A_MSIL2A_20260601T052241_N0512_R062_T44QKK_20260601T102012,2026-06-01 05:22:41.024,2026-06-01,25.7,1.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2A_MSIL2A_20260601T052241_N0512_R062_T44QKK_20260601T102012.jpg,34.62,True,GOOD,data/raw/sentinel2/quicklooks\S2A_MSIL2A_20260601T052241_N0512_R062_T44QKK_20260601T102012.jpg
1358,T43QFE,2026-06-07,S2B_MSIL2A_20260607T052639_N0512_R105_T43QFE_20260607T091704,2026-06-07 05:26:39.024,2026-06-07,13.84,0.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260607T052639_N0512_R105_T43QFE_20260607T091704.jpg,27.04,True,STRONG,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260607T052639_N0512_R105_T43QFE_20260607T091704.jpg
1359,T44QQK,2026-06-02,S2C_MSIL2A_20260603T045701_N0512_R119_T44QQK_20260603T100112,2026-06-03 04:57:01.025,2026-06-03,0.4,1.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260603T045701_N0512_R119_T44QQK_20260603T100112.jpg,31.42,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260603T045701_N0512_R119_T44QQK_20260603T100112.jpg
1360,T44QPK,2026-06-02,S2C_MSIL2A_20260603T045701_N0512_R119_T44QPK_20260603T100112,2026-06-03 04:57:01.025,2026-06-03,0.03,1.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260603T045701_N0512_R119_T44QPK_20260603T100112.jpg,28.27,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260603T045701_N0512_R119_T44QPK_20260603T100112.jpg
1361,T44QPK,2026-06-03,S2C_MSIL2A_20260603T045701_N0512_R119_T44QPK_20260603T100112,2026-06-03 04:57:01.025,2026-06-03,0.03,0.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260603T045701_N0512_R119_T44QPK_20260603T100112.jpg,28.27,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260603T045701_N0512_R119_T44QPK_20260603T100112.jpg
1362,T44QPK,2026-06-02,S2C_MSIL2A_20260603T045701_N0512_R119_T44QPK_20260603T100112,2026-06-03 04:57:01.025,2026-06-03,0.03,1.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260603T045701_N0512_R119_T44QPK_20260603T100112.jpg,28.27,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260603T045701_N0512_R119_T44QPK_20260603T100112.jpg
1363,T43QCE,2026-06-02,S2A_MSIL2A_20260604T053241_N0512_R105_T43QCE_20260604T090112,2026-06-04 05:32:41.024,2026-06-04,7.78,2.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2A_MSIL2A_20260604T053241_N0512_R105_T43QCE_20260604T090112.jpg,12.21,True,STRONG,data/raw/sentinel2/quicklooks\S2A_MSIL2A_20260604T053241_N0512_R105_T43QCE_20260604T090112.jpg
1364,T45QTE,2026-06-02,S2B_MSIL2A_20260605T044659_N0512_R076_T45QTE_20260605T083347,2026-06-05 04:46:59.024,2026-06-05,26.09,3.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260605T044659_N0512_R076_T45QTE_20260605T083347.jpg,29.65,True,GOOD,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260605T044659_N0512_R076_T45QTE_20260605T083347.jpg
1365,T44QPK,2026-06-09,S2C_MSIL2A_20260613T045701_N0512_R119_T44QPK_20260613T095409,2026-06-13 04:57:01.024,2026-06-13,1.21,4.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260613T045701_N0512_R119_T44QPK_20260613T095409.jpg,32.2,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260613T045701_N0512_R119_T44QPK_20260613T095409.jpg
1366,T44QKK,2026-06-02,S2A_MSIL2A_20260601T052241_N0512_R062_T44QKK_20260601T102012,2026-06-01 05:22:41.024,2026-06-01,25.7,1.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2A_MSIL2A_20260601T052241_N0512_R062_T44QKK_20260601T102012.jpg,34.62,True,GOOD,data/raw/sentinel2/quicklooks\S2A_MSIL2A_20260601T052241_N0512_R062_T44QKK_20260601T102012.jpg
1367,T43QDE,2026-06-11,S2C_MSIL2A_20260612T052641_N0512_R105_T43QDE_20260612T102118,2026-06-12 05:26:41.025,2026-06-12,26.84,1.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260612T052641_N0512_R105_T43QDE_20260612T102118.jpg,39.57,True,GOOD,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260612T052641_N0512_R105_T43QDE_20260612T102118.jpg
1368,T43QDE,2026-06-02,S2C_MSIL2A_20260602T052641_N0512_R105_T43QDE_20260602T102053,2026-06-02 05:26:41.025,2026-06-02,19.17,0.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260602T052641_N0512_R105_T43QDE_20260602T102053.jpg,26.88,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260602T052641_N0512_R105_T43QDE_20260602T102053.jpg
1369,T44QQK,2026-06-02,S2C_MSIL2A_20260603T045701_N0512_R119_T44QQK_20260603T100112,2026-06-03 04:57:01.025,2026-06-03,0.4,1.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260603T045701_N0512_R119_T44QQK_20260603T100112.jpg,31.42,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260603T045701_N0512_R119_T44QQK_20260603T100112.jpg
1370,T44QKK,2026-06-02,S2A_MSIL2A_20260601T052241_N0512_R062_T44QKK_20260601T102012,2026-06-01 05:22:41.024,2026-06-01,25.7,1.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2A_MSIL2A_20260601T052241_N0512_R062_T44QKK_20260601T102012.jpg,34.62,True,GOOD,data/raw/sentinel2/quicklooks\S2A_MSIL2A_20260601T052241_N0512_R062_T44QKK_20260601T102012.jpg
1371,T44QMK,2026-06-02,S2B_MSIL2A_20260601T050649_N0512_R019_T44QMK_20260601T085256,2026-06-01 05:06:49.024,2026-06-01,4.2,1.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260601T050649_N0512_R019_T44QMK_20260601T085256.jpg,30.75,True,STRONG,data/raw/sentinel2/quicklooks\S2B_MSIL2A_20260601T050649_N0512_R019_T44QMK_20260601T085256.jpg
1372,T44QKK,2026-06-02,S2A_MSIL2A_20260601T052241_N0512_R062_T44QKK_20260601T102012,2026-06-01 05:22:41.024,2026-06-01,25.7,1.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2A_MSIL2A_20260601T052241_N0512_R062_T44QKK_20260601T102012.jpg,34.62,True,GOOD,data/raw/sentinel2/quicklooks\S2A_MSIL2A_20260601T052241_N0512_R062_T44QKK_20260601T102012.jpg
1373,T43QEE,2026-06-02,S2C_MSIL2A_20260602T052641_N0512_R105_T43QEE_20260602T102053,2026-06-02 05:26:41.025,2026-06-02,3.0,0.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260602T052641_N0512_R105_T43QEE_20260602T102053.jpg,30.27,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260602T052641_N0512_R105_T43QEE_20260602T102053.jpg
1374,T44QQK,2026-06-02,S2C_MSIL2A_20260603T045701_N0512_R119_T44QQK_20260603T100112,2026-06-03 04:57:01.025,2026-06-03,0.4,1.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260603T045701_N0512_R119_T44QQK_20260603T100112.jpg,31.42,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260603T045701_N0512_R119_T44QQK_20260603T100112.jpg
1375,T44QPK,2026-06-02,S2C_MSIL2A_20260603T045701_N0512_R119_T44QPK_20260603T100112,2026-06-03 04:57:01.025,2026-06-03,0.03,1.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260603T045701_N0512_R119_T44QPK_20260603T100112.jpg,28.27,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260603T045701_N0512_R119_T44QPK_20260603T100112.jpg
1376,T44QQK,2026-06-08,S2A_MSIL2A_20260605T050231_N0512_R119_T44QQK_20260605T100518,2026-06-05 05:02:31.024,2026-06-05,20.33,3.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2A_MSIL2A_20260605T050231_N0512_R119_T44QQK_20260605T100518.jpg,30.99,True,GOOD,data/raw/sentinel2/quicklooks\S2A_MSIL2A_20260605T050231_N0512_R119_T44QQK_20260605T100518.jpg
1377,T44QPK,2026-06-06,S2A_MSIL2A_20260605T050231_N0512_R119_T44QPK_20260605T100518,2026-06-05 05:02:31.024,2026-06-05,6.39,1.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2A_MSIL2A_20260605T050231_N0512_R119_T44QPK_20260605T100518.jpg,29.89,True,STRONG,data/raw/sentinel2/quicklooks\S2A_MSIL2A_20260605T050231_N0512_R119_T44QPK_20260605T100518.jpg
1378,T44QQK,2026-06-02,S2C_MSIL2A_20260603T045701_N0512_R119_T44QQK_20260603T100112,2026-06-03 04:57:01.025,2026-06-03,0.4,1.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260603T045701_N0512_R119_T44QQK_20260603T100112.jpg,31.42,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260603T045701_N0512_R119_T44QQK_20260603T100112.jpg
1379,T44QQK,2026-06-02,S2C_MSIL2A_20260603T045701_N0512_R119_T44QQK_20260603T100112,2026-06-03 04:57:01.025,2026-06-03,0.4,1.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260603T045701_N0512_R119_T44QQK_20260603T100112.jpg,31.42,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260603T045701_N0512_R119_T44QQK_20260603T100112.jpg
1380,T44QQK,2026-06-02,S2C_MSIL2A_20260603T045701_N0512_R119_T44QQK_20260603T100112,2026-06-03 04:57:01.025,2026-06-03,0.4,1.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260603T045701_N0512_R119_T44QQK_20260603T100112.jpg,31.42,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260603T045701_N0512_R119_T44QQK_20260603T100112.jpg
1381,T43QFE,2026-06-02,S2C_MSIL2A_20260602T052641_N0512_R105_T43QFE_20260602T102053,2026-06-02 05:26:41.025,2026-06-02,1.79,0.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260602T052641_N0512_R105_T43QFE_20260602T102053.jpg,25.3,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260602T052641_N0512_R105_T43QFE_20260602T102053.jpg
1382,T43QFE,2026-06-18,S2C_MSIL2A_20260619T051651_N0512_R062_T43QFE_20260619T101809,2026-06-19 05:16:51.025,2026-06-19,26.33,1.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260619T051651_N0512_R062_T43QFE_20260619T101809.jpg,31.78,True,GOOD,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260619T051651_N0512_R062_T43QFE_20260619T101809.jpg
1383,T44QPK,2026-06-03,S2C_MSIL2A_20260603T045701_N0512_R119_T44QPK_20260603T100112,2026-06-03 04:57:01.025,2026-06-03,0.03,0.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260603T045701_N0512_R119_T44QPK_20260603T100112.jpg,28.27,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260603T045701_N0512_R119_T44QPK_20260603T100112.jpg
1384,T43QGE,2026-06-02,S2A_MSIL2A_20260601T052241_N0512_R062_T43QGE_20260601T102012,2026-06-01 05:22:41.024,2026-06-01,20.19,1.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2A_MSIL2A_20260601T052241_N0512_R062_T43QGE_20260601T102012.jpg,37.66,True,GOOD,data/raw/sentinel2/quicklooks\S2A_MSIL2A_20260601T052241_N0512_R062_T43QGE_20260601T102012.jpg
1385,T44QKK,2026-06-02,S2A_MSIL2A_20260601T052241_N0512_R062_T44QKK_20260601T102012,2026-06-01 05:22:41.024,2026-06-01,25.7,1.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2A_MSIL2A_20260601T052241_N0512_R062_T44QKK_20260601T102012.jpg,34.62,True,GOOD,data/raw/sentinel2/quicklooks\S2A_MSIL2A_20260601T052241_N0512_R062_T44QKK_20260601T102012.jpg
1386,T43QEE,2026-06-02,S2C_MSIL2A_20260602T052641_N0512_R105_T43QEE_20260602T102053,2026-06-02 05:26:41.025,2026-06-02,3.0,0.0,DOWNLOADED,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260602T052641_N0512_R105_T43QEE_20260602T102053.jpg,30.27,True,STRONG,data/raw/sentinel2/quicklooks\S2C_MSIL2A_20260602T052641_N0512_R105_T43QEE_20260602T102053.jpg
